"가구별일련번호","가구구분코드","노인가구여부","가구주_연령","주택소유유무","소득"
05353,2,1,71,1,1000000
05354,1,0,34,1,4011787
05354,2,0,42,1,4488630
05354,2,0,69,1,4120470
05354,2,1,77,1,660087
05355,1,0,60,2,4974000
05355,2,0,65,1,2776750
05355,2,0,66,1,1990696
05355,2,1,80,2,963260
05356,1,0,54,1,7437000
05356,1,1,77,1,945623
05356,2,0,50,2,1824890
05356,2,1,82,1,454760
05357,1,1,68,1,3616810
05357,2,0,61,1,4000000
05357,2,0,75,1,275000
05357,2,1,74,1,3214745
05358,1,0,33,1,5397340
05358,1,0,37,1,3991028
05358,1,0,67,1,4189780
05358,2,1,79,1,543700
05359,1,1,85,1,2654500
05359,2,0,51,1,3759150
05359,2,0,60,1,3837530
05359,2,0,60,1,413620
05360,1,0,49,1,2525000
05360,1,0,55,1,16654409
05360,2,0,54,1,472260
05360,2,1,77,1,700000
05361,1,0,31,1,8115760
05361,2,0,46,1,758997
05361,2,0,63,1,2340860
05361,2,1,76,1,716643
05362,1,0,36,1,2194070
05362,2,0,63,1,3217820
05362,2,1,65,1,317830
05362,2,1,78,1,1242630
05363,1,0,37,1,6893917
05363,2,0,45,1,10908900
05363,2,1,70,1,2464340
05363,2,1,71,1,898010
05364,1,0,50,1,10005020
05364,1,1,74,1,2050713
05364,2,0,48,2,11787200
05364,2,1,79,1,1083810
05365,1,0,34,1,5477633
05365,1,0,52,1,3651157
05365,1,1,72,1,1302287
05365,2,1,75,1,1232230
05366,1,0,52,1,3200000
05366,2,0,61,1,8448931
05366,2,1,79,1,2107256
05366,2,1,89,1,1973600
05367,1,0,54,1,2366000
05367,1,0,73,1,3717000
05367,2,0,62,2,2038000
05367,2,1,75,1,1137328
05368,1,0,35,2,11144600
05368,1,0,39,2,6712947
05368,2,0,68,1,2256567
05368,2,0,73,1,3661590
05369,1,0,47,2,12558738
05369,2,0,35,1,6133333
05369,2,0,53,1,5030000
05369,2,1,79,1,589667
05370,1,0,34,2,3926394
05370,1,0,43,2,1887373
05370,1,1,68,2,2562000
05370,2,0,59,1,146300
05371,2,0,60,1,2500000
05371,2,0,74,2,1276947
05371,2,1,75,1,4535497
05371,2,1,82,1,799710
05372,1,0,28,2,2391320
05372,1,0,53,1,4246696
05372,1,0,67,1,3531770
05372,2,1,81,1,2248617
05373,1,0,56,1,3423937
05373,1,0,58,2,2214467
05373,2,0,39,2,2133333
05373,2,1,79,1,2760650
05374,1,0,45,1,6150220
05374,2,0,40,2,3330215
05374,2,0,55,1,4000000
05374,2,0,64,2,815853
05375,2,0,40,2,2873317
05375,2,0,46,2,3975000
05375,2,0,49,2,1696440
05375,2,1,78,2,506633
05376,2,0,50,1,6923300
05376,2,0,51,2,2208883
05376,2,1,80,1,1807723
05376,2,1,90,1,2981930
05377,1,0,41,2,3155162
05377,2,0,39,1,500000
05377,2,0,69,1,4973760
05377,2,1,87,1,3053560
05378,1,0,38,1,6277870
05378,1,0,54,1,7551073
05378,2,0,62,1,10065284
05378,2,1,83,1,1016940
05379,2,0,57,1,5103435
05379,2,0,59,1,2680608
05379,2,0,70,1,5034003
05379,2,1,79,1,657750
05380,1,0,46,1,10034153
05380,1,0,49,1,7600000
05380,1,1,69,1,7884567
05380,2,1,75,1,4613070
05381,1,0,56,1,4405000
05381,2,0,56,1,8251270
05381,2,0,67,1,2463700
05381,2,1,88,2,1253345
05382,1,0,53,1,3900000
05382,1,1,79,2,1260100
05382,2,0,56,1,3439725
05382,2,1,78,1,974050
05383,1,0,44,2,6194375
05383,1,0,59,1,2829729
05383,1,0,62,1,4923350
05383,2,0,51,1,6268541
05384,1,0,43,1,4001250
05384,1,0,48,1,5924210
05384,1,0,66,1,5593650
05384,1,1,71,1,1459180
05385,2,0,49,1,1250000
05385,2,0,55,1,1500000
05385,2,0,67,1,634430
05385,2,1,71,1,822760
05386,1,0,36,1,6099152
05386,1,0,45,2,701073
05386,2,1,80,1,2474530
05386,2,1,84,1,1502193
05387,1,0,24,2,1500296
05387,1,0,50,1,8649346
05387,1,0,53,1,7978980
05387,2,1,68,1,1784310
05388,1,0,29,2,2092720
05388,1,0,47,1,3585000
05388,1,0,51,1,8967062
05388,2,0,68,1,970000
05389,1,0,29,2,2235444
05389,2,0,38,1,7716667
05389,2,0,40,1,5696167
05389,2,1,79,1,1822863
05390,1,0,27,2,4557302
05390,1,0,29,2,5067863
05390,1,0,36,1,9078185
05390,2,0,40,1,1933333
05391,1,0,25,2,2627790
05391,1,0,65,1,4855982
05391,2,0,59,1,3600000
05391,2,1,67,1,2853740
05392,1,0,34,1,6505247
05392,1,0,49,1,4964570
05392,2,0,42,1,13456667
05392,2,0,61,1,1166667
05393,1,0,48,1,13946860
05393,1,0,50,1,6393333
05393,2,0,69,1,3244969
05393,2,1,73,1,316720
05394,1,0,39,1,6095096
05394,1,0,43,1,9597895
05394,2,0,60,1,1522700
05394,2,1,83,1,2211230
05395,1,0,46,1,2618089
05395,1,0,68,1,8800000
05395,2,1,77,1,713520
05395,2,1,84,1,1120333
05396,1,0,52,1,10315395
05396,1,0,53,1,7686990
05396,2,0,56,1,3496350
05396,2,1,79,1,1086460
05397,1,0,40,1,9869473
05397,1,0,42,1,9725773
05397,2,0,58,1,4576667
05397,2,0,66,1,47284025
05398,1,0,42,1,7149452
05398,1,1,67,1,2367290
05398,1,1,71,1,1180000
05398,2,1,78,1,3933842
05399,1,1,80,1,1144467
05399,2,0,18,2,500000
05399,2,0,42,1,7833333
05399,2,0,59,2,679283
05400,1,0,60,1,3303733
05400,2,0,47,1,2213267
05400,2,0,62,1,2667
05400,2,0,65,1,2600000
05401,1,0,49,1,9264653
05401,2,0,53,1,9255000
05401,2,1,74,2,789333
05401,2,1,79,1,1005447
05402,1,0,42,1,6206233
05402,2,0,51,1,3273667
05402,2,0,79,1,1030000
05402,2,1,87,1,1406760
05403,1,0,48,1,5161970
05403,1,0,57,1,6080780
05403,1,0,62,1,5655000
05403,1,1,65,1,759693
05404,1,0,59,1,4293835
05404,1,1,80,2,757000
05404,2,1,75,1,1407503
05404,2,1,76,1,811710
05405,1,0,55,1,7714292
05405,2,0,23,2,0
05405,2,0,47,1,2163340
05405,2,1,69,1,712167
05406,1,0,58,1,6384500
05406,1,0,77,1,2154360
05406,2,0,47,2,0
05406,2,0,93,1,622667
05407,1,0,63,2,4788575
05407,2,0,47,1,7000000
05407,2,0,63,1,854760
05407,2,0,65,1,5651000
05408,1,0,51,1,10850083
05408,2,0,64,1,7700000
05408,2,0,73,1,649490
05408,2,1,83,1,900000
05409,1,0,53,1,16253699
05409,1,0,55,2,1000000
05409,2,0,66,1,5057500
05409,2,1,83,1,948500
05410,1,0,39,2,3340000
05410,1,1,78,1,875060
05410,2,1,76,1,1230000
05410,2,1,83,1,972120
05411,1,0,35,1,6583420
05411,1,0,54,2,1500000
05411,2,0,49,1,4505000
05411,2,1,88,2,872765
05412,1,0,56,2,2033333
05412,2,0,48,1,8594405
05412,2,0,85,1,5280000
05412,2,1,72,1,679920
05413,2,0,31,2,4766667
05413,2,0,60,1,1600000
05413,2,0,62,1,4349310
05413,2,0,67,1,2481503
05414,1,0,64,1,6503270
05414,2,0,36,2,1580000
05414,2,0,82,1,6321830
05414,2,1,74,1,1723060
05415,1,0,61,1,3365000
05415,2,0,52,1,3946667
05415,2,1,69,1,901992
05415,2,1,92,1,3367930
05416,1,1,69,1,1884920
05416,2,0,60,1,4588367
05416,2,1,77,1,1718890
05416,2,1,79,1,3006000
05417,1,0,56,1,10526804
05417,1,0,59,2,1535397
05417,2,1,76,1,1582680
05417,2,1,80,1,3196843
05418,1,1,67,2,1858860
05418,2,0,63,1,2721860
05418,2,0,72,2,658917
05418,2,1,75,1,4165429
05419,1,0,35,2,4874333
05419,1,0,40,2,2338775
05419,2,0,63,1,2828543
05419,2,1,85,1,1604110
05420,1,0,33,2,3340620
05420,1,0,37,1,7793337
05420,2,0,60,1,3798580
05420,2,1,65,1,6904533
05421,1,0,30,2,4887967
05421,1,0,50,1,11919361
05421,1,0,62,1,3135100
05421,2,1,71,1,3848463
05422,2,0,53,1,1200000
05422,2,0,87,2,644180
05422,2,1,75,1,984423
05422,2,1,80,1,285667
05423,1,1,73,2,1249483
05423,1,1,80,1,1415417
05423,2,0,54,1,2164320
05423,2,1,81,1,811800
05424,2,0,68,1,4540931
05424,2,1,69,1,1740000
05424,2,1,75,1,1367737
05424,2,1,81,1,1849623
05425,2,0,61,1,1536530
05425,2,0,64,1,1350730
05425,2,1,73,1,2193933
05425,2,1,81,1,853100
05426,1,1,81,2,794140
05426,2,0,41,1,1526893
05426,2,0,60,1,3324910
05426,2,0,63,1,2421667
05427,1,0,62,1,4780743
05427,2,0,56,1,6670760
05427,2,0,62,2,1838000
05427,2,0,63,1,5566863
05428,1,0,39,2,6295710
05428,1,1,74,1,1377623
05428,2,0,70,1,3203850
05428,2,1,70,2,2952260
05429,1,0,57,1,7129750
05429,2,0,35,1,4000000
05429,2,0,55,1,1535000
05429,2,0,61,1,4000000
05430,1,0,39,2,6392670
05430,1,0,56,1,3167890
05430,2,1,74,1,1198083
05430,2,1,80,1,1761640
05431,1,0,67,1,3222238
05431,2,0,37,1,3272950
05431,2,0,56,1,0
05431,2,1,79,1,3637190
05432,1,0,55,1,9482440
05432,1,0,62,2,1378520
05432,2,0,53,1,460000
05432,2,0,62,1,6765000
05433,1,0,61,2,633500
05433,2,0,50,1,5000000
05433,2,1,69,1,4059370
05433,2,1,71,2,1260000
05434,1,0,63,2,431400
05434,1,1,68,2,2983500
05434,1,1,72,2,1650000
05434,2,1,75,2,1086930
05435,1,0,45,1,16387500
05435,1,0,49,2,2275000
05435,2,0,74,2,805280
05435,2,1,86,1,1365755
05436,1,0,28,2,2315285
05436,1,0,35,1,6398906
05436,1,0,54,2,3796267
05436,2,1,66,2,666810
05437,1,0,52,1,3338903
05437,1,0,58,2,1900000
05437,2,0,31,2,2250000
05437,2,0,62,1,9840000
05438,1,0,39,1,5878470
05438,1,0,44,2,3303293
05438,1,0,48,1,6762990
05438,2,1,72,1,2771347
05439,1,0,35,1,2877500
05439,1,0,51,1,7075639
05439,2,0,49,2,2168098
05439,2,0,64,1,4025000
05440,1,0,42,1,6525600
05440,2,0,51,2,2533333
05440,2,0,55,1,4069600
05440,2,1,70,1,702950
05441,1,0,48,1,5621383
05441,1,0,53,1,5300000
05441,2,0,42,2,3086510
05441,2,0,61,2,340600
05442,1,0,38,1,3742300
05442,1,0,41,1,5101591
05442,2,0,55,1,2493333
05442,2,1,72,1,531250
05443,1,0,50,1,3133333
05443,1,0,64,1,8543473
05443,2,1,77,1,321900
05443,2,1,80,1,1607863
05444,1,0,29,2,5208433
05444,1,0,32,2,3958169
05444,2,1,66,2,595710
05444,2,1,68,1,1684310
05445,1,0,29,2,2510740
05445,1,0,40,2,2920000
05445,2,0,40,2,3716667
05445,2,0,62,2,2582320
05446,1,0,44,2,3442123
05446,1,0,52,1,7003100
05446,1,0,57,1,11825916
05446,1,1,77,2,638123
05447,1,0,32,2,4287880
05447,1,0,53,1,4327130
05447,2,0,51,2,1800000
05447,2,1,70,2,1050140
05448,1,0,34,1,5764240
05448,2,0,36,2,1655667
05448,2,0,56,2,483333
05448,2,1,88,1,2067577
05449,1,0,22,2,1346828
05449,1,0,50,1,6000000
05449,2,0,25,2,1166667
05449,2,1,85,2,279067
05450,1,0,46,1,2794570
05450,1,0,51,2,3053647
05450,2,1,74,2,898307
05450,2,1,75,1,5448340
05451,1,0,53,1,9503750
05451,1,1,65,1,2720747
05451,2,0,56,2,3370000
05451,2,1,78,1,676857
05452,1,0,36,2,5106913
05452,2,0,47,1,4500000
05452,2,0,63,2,945000
05452,2,1,78,1,1211630
05453,1,0,29,2,2533761
05453,1,0,46,1,3500000
05453,1,0,57,2,2477433
05453,2,0,60,1,1198158
05454,1,0,53,1,5500000
05454,2,1,72,2,2355490
05454,2,1,73,1,681873
05454,2,1,84,1,836640
05455,1,0,40,1,9358510
05455,1,0,59,1,5385000
05455,2,0,65,1,3702023
05455,2,1,75,1,760903
05456,1,0,42,1,10899737
05456,1,0,42,1,6808264
05456,2,0,42,1,6750000
05456,2,1,83,1,1299534
05457,1,0,52,1,4955400
05457,2,0,42,1,7500000
05457,2,0,60,1,4723710
05457,2,1,77,1,796366
05458,1,0,42,1,2601830
05458,1,1,76,2,1120000
05458,2,0,47,1,4046600
05458,2,0,71,1,1377181
05459,1,0,49,1,6994150
05459,1,0,52,2,14106438
05459,1,0,58,2,2785000
05459,2,1,88,1,338000
05460,1,0,42,1,5910310
05460,1,0,57,2,1304760
05460,1,1,65,2,1404760
05460,1,1,72,1,4934910
05461,1,0,70,2,2943460
05461,2,0,41,1,6100000
05461,2,1,65,2,858180
05461,2,1,84,1,1431218
05462,1,0,42,2,4835050
05462,1,0,45,2,2261200
05462,2,0,56,1,500000
05462,2,1,90,1,527160
05463,1,0,60,2,4120000
05463,2,0,50,2,2000000
05463,2,0,64,1,4433333
05463,2,1,78,1,2687100
05464,1,0,49,1,3900000
05464,1,0,63,2,1642455
05464,1,1,80,1,2321150
05464,2,0,61,2,2723000
05465,1,1,79,2,1339982
05465,1,1,82,2,2215150
05465,2,1,77,1,480000
05465,2,1,79,1,600000
05466,2,0,49,1,4652370
05466,2,0,59,1,2422000
05466,2,0,63,1,3867300
05466,2,1,71,2,998085
05467,1,0,40,1,8412745
05467,2,0,59,1,1511140
05467,2,0,85,1,5180000
05467,2,1,65,2,1822240
05468,1,0,43,1,7220644
05468,1,0,58,1,2310640
05468,2,0,60,1,1666667
05468,2,0,63,1,963940
05469,1,0,25,2,2666482
05469,2,0,56,1,5420000
05469,2,0,66,1,3011537
05469,2,1,74,1,1949527
05470,1,0,28,1,2697485
05470,1,0,64,1,2170403
05470,2,0,49,1,3333333
05470,2,1,69,1,711170
05471,1,0,52,1,7196667
05471,2,0,61,1,608932
05471,2,1,71,1,3664000
05471,2,1,77,1,1718890
05472,1,0,50,1,9127687
05472,1,1,79,1,603820
05472,2,0,57,1,2596667
05472,2,1,69,2,860954
05473,1,0,50,1,4423000
05473,2,0,53,1,2150000
05473,2,1,83,2,821142
05473,2,1,84,2,1049921
05474,1,0,47,1,8988185
05474,1,0,51,1,7084722
05474,1,0,53,1,3413333
05474,1,0,69,1,3744167
05475,2,0,28,1,4531333
05475,2,0,61,1,5810200
05475,2,0,61,1,680267
05475,2,0,79,2,2258835
05476,1,0,32,2,4228190
05476,1,0,35,2,6654725
05476,1,0,48,1,5111690
05476,2,1,81,2,1657240
05477,1,0,25,2,4234293
05477,1,0,34,1,4840000
05477,1,0,44,1,4600451
05477,1,0,55,1,1081707
05478,1,1,80,2,1843800
05478,2,0,33,2,4468779
05478,2,0,55,1,6462033
05478,2,0,66,1,7970653
05479,1,0,33,2,3346120
05479,1,1,67,1,2480760
05479,2,0,46,1,4600000
05479,2,0,59,2,215863
05480,1,0,30,2,4762500
05480,2,0,37,2,4000000
05480,2,0,49,2,3550000
05480,2,0,56,2,2412563
05481,1,0,47,2,1607248
05481,1,0,62,1,2300000
05481,2,0,58,1,2705620
05481,2,0,66,1,3562220
05482,1,0,58,1,7426500
05482,2,0,61,1,2685000
05482,2,0,61,2,3028093
05482,2,0,64,1,4514187
05483,1,0,53,1,19703412
05483,1,0,53,2,2607344
05483,2,0,49,2,3249430
05483,2,1,69,1,1422160
05484,1,0,38,1,2480000
05484,1,0,44,2,3900000
05484,2,0,34,2,0
05484,2,1,80,1,111000
05485,1,0,30,1,3166875
05485,1,0,61,2,1920780
05485,2,0,60,1,3291291
05485,2,1,81,1,612600
05486,1,0,41,1,3533333
05486,1,0,48,1,11435650
05486,1,0,61,2,6316052
05486,2,1,75,1,3144878
05487,2,0,46,1,7166667
05487,2,0,50,1,2792563
05487,2,0,64,1,3941830
05487,2,0,68,2,1254970
05488,1,0,36,2,2007976
05488,2,0,41,1,1087560
05488,2,0,58,1,6000000
05488,2,0,61,2,1404067
05489,1,0,33,2,4358181
05489,1,0,39,1,9378917
05489,1,0,56,1,7285408
05489,2,0,64,1,7108077
05490,1,0,70,1,2879703
05490,1,1,75,1,1197170
05490,2,0,56,1,964188
05490,2,0,58,1,8000000
05491,1,0,25,1,2007808
05491,1,0,35,1,8048740
05491,1,0,45,2,5520510
05491,2,0,63,1,5742273
05492,1,0,33,2,4974550
05492,1,0,52,1,2897803
05492,2,0,38,1,4933333
05492,2,1,78,1,1723150
05493,1,0,39,1,6795547
05493,1,1,77,1,714667
05493,2,0,53,2,3318657
05493,2,1,78,2,462000
05494,1,0,51,1,6769344
05494,1,0,55,2,770000
05494,2,0,68,1,2518927
05494,2,1,84,1,1246667
05495,1,0,42,1,7220720
05495,2,0,36,2,440000
05495,2,0,56,1,4333333
05495,2,1,71,2,2272180
05496,1,0,51,1,3300000
05496,1,0,64,1,6251905
05496,2,0,68,1,1747770
05496,2,1,69,2,978017
05497,2,0,41,2,4400000
05497,2,0,83,1,2027837
05497,2,1,65,1,254760
05497,2,1,83,1,1113410
05498,1,0,35,1,3266450
05498,1,0,51,1,1725389
05498,2,0,25,2,2158506
05498,2,1,72,1,477110
05499,1,0,24,2,5010000
05499,1,0,48,1,9746760
05499,2,0,43,2,2567110
05499,2,1,66,1,1522760
05500,1,0,55,1,9418380
05500,1,1,69,1,3457480
05500,1,1,78,1,1390850
05500,2,0,24,2,900000
05501,1,1,81,2,975000
05501,2,0,64,2,2976067
05501,2,0,78,1,6080880
05501,2,1,75,1,1149980
05502,1,0,28,1,4964503
05502,1,0,63,1,8332874
05502,1,1,76,1,664840
05502,1,1,78,1,1450620
05503,1,0,40,1,6264420
05503,1,1,78,1,870933
05503,2,0,53,1,3000000
05503,2,0,68,1,4806255
05504,1,0,44,1,4538979
05504,1,0,53,1,6570000
05504,1,0,62,1,3398275
05504,2,1,78,1,2400290
05505,1,0,53,1,5412130
05505,2,0,52,1,5350000
05505,2,1,74,2,2930000
05505,2,1,79,2,366760
05506,1,0,38,2,5348115
05506,1,0,53,1,4228285
05506,2,1,81,2,804130
05506,2,1,88,1,1823987
05507,1,0,33,1,5417033
05507,2,0,64,1,1656680
05507,2,1,74,1,1116510
05507,2,1,85,2,128067
05508,1,0,53,1,2288540
05508,2,0,49,1,3500000
05508,2,0,54,1,4575000
05508,2,1,74,2,726473
05509,1,0,40,2,4807820
05509,2,0,56,1,4149000
05509,2,0,65,1,2074280
05509,2,1,78,1,1120353
05510,1,0,32,1,7754789
05510,1,0,45,1,4865230
05510,1,0,63,2,2127500
05510,2,0,45,1,6002310
05511,1,0,34,2,4805601
05511,2,0,59,1,3750040
05511,2,1,69,1,4604170
05511,2,1,70,1,2547000
05512,1,0,52,2,7195778
05512,1,0,62,1,950000
05512,2,0,64,1,1749045
05512,2,0,73,1,3144851
05513,1,0,28,1,2979220
05513,1,0,48,1,10779180
05513,2,1,69,1,922680
05513,2,1,73,1,3309990
05514,1,0,51,2,1880000
05514,1,0,55,1,4536000
05514,1,0,56,1,7404250
05514,1,1,76,2,670000
05515,1,0,50,1,7219480
05515,2,0,58,2,1311333
05515,2,0,63,1,5026238
05515,2,0,73,1,1837053
05516,1,0,59,2,11137190
05516,1,1,65,2,954760
05516,1,1,73,1,1754000
05516,2,1,83,1,1044333
05517,1,0,54,2,3647567
05517,1,0,70,2,1724397
05517,2,0,58,1,577633
05517,2,0,60,2,827205
05518,1,0,43,2,4311267
05518,1,0,53,2,4640333
05518,1,1,82,2,1553010
05518,2,0,53,1,4824333
05519,1,0,47,2,5316240
05519,1,0,60,2,3646173
05519,2,0,65,1,1371443
05519,2,0,65,1,786870
05520,1,0,56,2,4134717
05520,2,0,53,1,2178873
05520,2,1,71,1,1800000
05520,2,1,84,2,408147
05521,1,0,34,1,4239060
05521,1,0,51,1,8036060
05521,1,1,65,1,785000
05521,2,1,75,1,923333
05522,1,0,45,1,10969979
05522,1,0,45,1,4714760
05522,2,0,66,1,2143850
05522,2,0,77,1,779287
05523,1,0,54,1,7387000
05523,2,0,54,1,4300000
05523,2,0,63,1,704100
05523,2,1,83,1,1231100
05524,1,1,69,1,3733477
05524,2,0,51,1,11400000
05524,2,0,81,1,3398780
05524,2,1,72,1,734220
05525,1,0,64,2,2573667
05525,1,1,67,1,4248380
05525,2,0,59,1,505140
05525,2,1,79,1,1502940
05526,1,0,26,2,2039088
05526,1,0,36,2,4461664
05526,2,0,61,1,7299196
05526,2,0,63,1,446940
05527,1,0,22,2,695790
05527,2,0,58,1,13911470
05527,2,0,66,1,3091990
05527,2,1,73,1,3204777
05528,1,0,32,2,550000
05528,1,0,45,2,2333333
05528,1,0,64,1,2515680
05528,2,0,64,1,1693077
05529,1,0,38,2,4734874
05529,1,0,62,1,6318031
05529,2,1,76,1,1220370
05529,2,1,85,1,2320200
05530,1,0,54,2,6491600
05530,1,0,59,1,1945650
05530,1,0,61,1,1568750
05530,2,1,82,1,824210
05531,2,0,53,1,5030000
05531,2,0,69,1,11930649
05531,2,1,71,1,2814000
05531,2,1,77,1,262677
05532,1,0,34,2,3165660
05532,1,0,55,1,15194650
05532,2,0,57,1,2080000
05532,2,1,76,1,912450
05533,2,0,44,1,8057800
05533,2,0,53,2,175800
05533,2,1,75,1,4486030
05533,2,1,80,1,1071517
05534,1,0,34,2,5372090
05534,1,0,67,1,3545770
05534,1,0,69,1,4201182
05534,2,1,84,1,800381
05535,1,0,50,2,10803845
05535,2,0,75,1,815003
05535,2,1,79,1,2561500
05535,2,1,81,2,1225673
05536,1,0,53,2,2416387
05536,1,0,61,1,8794600
05536,2,0,55,1,2900000
05536,2,1,79,1,1203207
05537,1,0,44,2,5866667
05537,1,0,48,2,5374755
05537,1,0,57,2,2542984
05537,1,0,60,1,1237067
05538,1,0,64,2,1455800
05538,2,0,42,1,5650000
05538,2,0,54,1,2605927
05538,2,0,57,2,1400000
05539,1,0,31,2,2364551
05539,1,0,40,1,5188280
05539,2,0,35,1,1475300
05539,2,0,60,1,5830133
05540,1,0,52,2,5368180
05540,2,0,49,1,3000000
05540,2,0,58,1,6000000
05540,2,1,70,2,1745307
05541,1,0,39,1,12997700
05541,1,0,40,2,3829100
05541,2,0,53,1,4141790
05541,2,0,60,1,256833
05542,1,0,39,1,6679333
05542,1,1,70,2,1180000
05542,2,0,61,1,2376667
05542,2,0,72,2,3087550
05543,1,0,61,2,3630000
05543,1,1,76,1,1836530
05543,2,0,43,1,1666667
05543,2,0,58,2,994613
05544,1,0,34,1,5249453
05544,2,0,50,1,5819633
05544,2,1,65,1,317830
05544,2,1,79,2,2232487
05545,1,0,41,2,3082456
05545,1,0,54,2,800000
05545,2,0,45,1,5879270
05545,2,1,71,1,498010
05546,1,0,44,1,5920092
05546,1,0,54,1,6801543
05546,1,0,57,1,10183021
05546,2,1,79,1,1953810
05547,1,0,42,1,6648660
05547,1,0,52,1,3387200
05547,1,1,74,1,1550507
05547,2,0,57,1,4200000
05548,1,0,49,1,7216667
05548,2,0,46,2,2263254
05548,2,0,57,1,3778847
05548,2,1,79,1,2927080
05549,1,0,57,1,4629333
05549,2,0,63,1,11301500
05549,2,0,63,1,8808940
05549,2,1,75,1,1764370
05550,1,0,35,1,4223180
05550,2,0,38,1,4200000
05550,2,0,51,1,6173358
05550,2,0,65,1,3948760
05551,1,0,36,1,5763481
05551,1,0,67,1,5456020
05551,1,1,70,1,3467380
05551,2,0,53,2,2902150
05552,1,0,54,1,2620590
05552,1,0,58,1,5697000
05552,2,1,71,1,716993
05552,2,1,84,1,833667
05553,1,0,32,1,5090903
05553,1,1,70,1,1166480
05553,2,0,56,1,4166667
05553,2,0,60,1,668047
05554,1,0,62,1,3193420
05554,1,0,64,1,6206928
05554,1,1,72,1,1594900
05554,2,0,68,1,2731667
05555,1,0,39,1,2801070
05555,2,0,59,1,326667
05555,2,1,65,1,2232870
05555,2,1,89,1,628023
05556,1,0,29,2,2851493
05556,1,0,30,2,2501000
05556,2,1,82,1,789877
05556,2,1,87,1,2260783
05557,1,0,39,1,6076843
05557,1,0,53,1,3521167
05557,2,0,30,2,900000
05557,2,0,44,2,2507500
05558,2,0,39,2,2586667
05558,2,0,44,1,6045000
05558,2,0,61,1,7010235
05558,2,1,75,2,3930333
05559,1,0,38,2,5273250
05559,1,0,45,1,5493467
05559,2,0,40,2,1100000
05559,2,1,70,1,1270790
05560,2,0,35,1,300000
05560,2,0,48,1,6172080
05560,2,1,75,1,876510
05560,2,1,79,1,1318000
05561,1,0,44,1,8015635
05561,1,0,54,1,2426667
05561,2,0,37,2,1600000
05561,2,0,46,2,3833333
05562,2,0,36,2,4559200
05562,2,0,39,2,1491633
05562,2,0,54,2,459200
05562,2,1,78,1,1840717
05563,1,0,34,1,4664910
05563,1,0,45,1,2495880
05563,1,0,59,1,3142590
05563,2,0,59,1,3600000
05564,1,0,49,1,5388570
05564,1,1,71,1,2305497
05564,1,1,71,1,6617800
05564,2,1,85,2,750593
05565,1,0,48,1,10653440
05565,2,0,56,2,2950000
05565,2,0,67,1,2019763
05565,2,0,68,1,3390077
05566,1,0,38,1,4371930
05566,1,0,40,2,3585821
05566,1,0,55,1,4121518
05566,1,1,79,1,600293
05567,1,0,64,1,3758549
05567,1,0,68,1,8806000
05567,2,0,57,1,7397063
05567,2,0,59,1,5007333
05568,1,0,52,1,8650630
05568,2,0,57,2,1080000
05568,2,1,73,1,1405490
05568,2,1,80,1,1173380
05569,1,0,42,1,9062940
05569,1,0,55,1,2100000
05569,1,0,56,1,1836750
05569,1,0,67,1,4506945
05570,1,0,38,2,6279870
05570,1,0,52,1,3924760
05570,2,1,74,2,780000
05570,2,1,85,1,1556360
05571,1,0,46,1,7010040
05571,1,0,46,2,5250000
05571,1,0,53,1,8234400
05571,2,0,51,1,3051667
05572,1,0,40,1,10524120
05572,1,1,65,1,1666493
05572,2,0,68,1,600000
05572,2,1,77,1,4434690
05573,1,1,81,2,1059667
05573,2,0,70,1,3268290
05573,2,0,73,1,2267811
05573,2,1,79,1,2048030
05574,1,0,30,2,3748060
05574,2,0,49,1,1763340
05574,2,1,71,1,689893
05574,2,1,83,1,961500
05575,1,0,59,1,515000
05575,1,0,65,1,5797099
05575,1,0,78,1,2597977
05575,2,0,58,1,606675
05576,1,0,53,1,5196720
05576,1,0,63,2,3819097
05576,2,0,42,1,13464000
05576,2,0,54,1,3671833
05577,1,0,37,1,3866605
05577,1,1,78,1,1569900
05577,2,0,65,1,1538377
05577,2,0,73,1,1166157
05578,1,0,24,2,2751333
05578,1,0,67,1,5768210
05578,2,0,54,1,2039607
05578,2,0,61,1,6741190
05579,1,0,26,2,2047328
05579,1,0,41,2,2897225
05579,2,0,36,2,1412333
05579,2,0,50,1,6318880
05580,1,0,45,2,2333333
05580,1,0,53,1,3771035
05580,1,0,62,1,6320881
05580,2,0,59,1,210000
05581,1,0,31,2,4203090
05581,1,0,33,2,4923800
05581,1,0,51,1,2099880
05581,1,0,58,1,12568516
05582,1,0,25,2,2560470
05582,1,0,40,1,7048309
05582,2,0,54,1,25373333
05582,2,0,58,1,4071667
05583,1,0,23,2,2445490
05583,1,0,34,2,3358623
05583,1,0,52,1,11184504
05583,1,1,71,1,1510333
05584,2,0,59,2,983917
05584,2,0,60,1,4993800
05584,2,1,70,1,3590100
05584,2,1,76,1,607450
05585,1,0,56,1,10332128
05585,1,0,58,1,6436562
05585,2,0,65,1,2566667
05585,2,1,80,1,1037950
05586,1,0,38,2,9488150
05586,2,0,53,1,0
05586,2,0,63,1,2105860
05586,2,1,84,1,679370
05587,1,0,50,2,10706212
05587,1,1,72,2,1616267
05587,2,0,63,1,2817820
05587,2,1,79,1,1120333
05588,1,0,37,1,6901737
05588,1,0,40,2,10894902
05588,1,0,50,1,15615240
05588,1,0,57,1,6451613
